video_id,video_url,title,description,published_at,duration_seconds,is_short,recording_lat,recording_lng,recording_location_description,view_count,like_count,comment_count,thumbnail_url
x-10qY40HkU,https://www.youtube.com/watch?v=x-10qY40HkU,"What Can $10 Get You in KARACHI, PAKISTAN?","NEW RECORD GUYS! I bought 12 things for less than $10 USD in Karachi, Pakistan. PAKISTAN IS OFFICIALLY THE CHEAPEST COUNTRY IN THE WORLD (at least, from the 162 countries that I have been to).

Join me as I take you around the bustling streets of Karachi, Pakistan to try the best foods, and drinks - and snag all the other random gems that make this place so special.

Do you have any questions about traveling in Karachi or Pakistan?  Comment below and I will get back to you!  I am really loving Pakistan so much and the Pakistan people are so generous.  This is as good as any travel experience can get. 

Tune into my Instagram Stories for live updates of my trip: https://www.instagram.com/drewbinsky/

#pakistan #asia #travel 

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
business@drewbinsky.com",2019-03-24T14:35:21Z,347,False,,,,3869614,85724,9054,https://i.ytimg.com/vi/x-10qY40HkU/maxresdefault.jpg
teTbtyChWGw,https://www.youtube.com/watch?v=teTbtyChWGw,His Best Friend is a Lion (True Story),"✅ SUBSCRIBE for More Travel Videos: http://bit.ly/2hyQnZ1
📝 Get My Top 100 Travel Pics FREE! https://bit.ly/3Fsk0qo

Simba, a 4-year-old lion, was born with a chemical deficiency -- the same deficiency that killed both his mother and brother.  

Luckily, a man named Azlan from Karachi, Pakistan, rescued him when he was 2 weeks old and raised him to live a happy and healthy life.  Because Simba has been domesticated and spoon-fed his entire life, he doesn't know how to hunt and would not make it alive if he was sent back to the wild. 

This is a beautiful story that highlights the companionship between a man and a lion.  

DISCLAIMER:  We do not recommend, endorse or promote anyone to own a pet lion, as it can be dangerous and detrimental to the species itself.  This is an exceptional case. 

More on Instagram! https://instagram.com/drewbinsky

#Pakistan #lion #travel 

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
partnerships (at) drewbinsky (dot) com",2019-03-23T14:00:11Z,184,False,,,,1842853,43417,3195,https://i.ytimg.com/vi/teTbtyChWGw/maxresdefault.jpg
etLEiIRTob4,https://www.youtube.com/watch?v=etLEiIRTob4,First Impressions of Karachi As An American (Pakistan),"HELLO FROM PAKISTAN!!! 

I have spent the past 48 hours exploring Karachi -- the 5th most populous city in the world -- and it has been absolutely amazing in every way possible.  

From the warm hospitality of the people to the delicious food (BIRYANI) and the stunning views of the Arabic Sea, this video explains my first impressions Pakistan's most electric city.

And in case you were wondering, I feel EXTREMELY SAFE walking these streets and there are NO TERRORISTS HERE... I promise!

Share this video if you love Pakistan, and stay tuned for the next 2 weeks of content around this fascinating country. 

Join me on Instagram @drewbinsky for live updates from my trip! Thanks to Hamza for the extra drone shots.

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
team (at) drewbinsky (dot) com",2019-03-22T13:30:00Z,192,False,,,,417752,16985,2780,https://i.ytimg.com/vi/etLEiIRTob4/maxresdefault.jpg
aN6QkYDhY3M,https://www.youtube.com/watch?v=aN6QkYDhY3M,"How I'm Preparing for PAKISTAN, AFGHANISTAN & IRAQ?","► SUBSCRIBE for daily travel videos: http://bit.ly/2hyQnZ1
► INSTAGRAM? Join me @drewbinsky!

Over the next calendar month, I'll be in Pakistan, Afghanistan and Iraq!  

I'm so excited to show you the hidden people, humble culture and warming hospitality of these countries, which will probably be different from what you are expecting.  

This video explains how I'm preparing for my trip, which begins tomorrow in Pakistan!  If you have any tips for things to do in any of these countries, the please comment below. Thanks in advance!

Join me on Insta @drewbinsky for behind-the-scenes updates from my trip.  Amazing content to come!

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
drew (at) drewbinsky (dot) com",2019-03-20T19:09:59Z,121,False,,,,144955,7327,2024,https://i.ytimg.com/vi/aN6QkYDhY3M/maxresdefault.jpg
SQQy11h-Pf8,https://www.youtube.com/watch?v=SQQy11h-Pf8,Behind the Scenes of My Life (Daily Video Making),"► SUBSCRIBE for daily travel videos: http://bit.ly/2hyQnZ1
► INSTAGRAM? Join me @drewbinsky!

Today, I'd like to take you behind the scenes of my daily life as a video creator.  

Long story short, IT'S A LOT MORE WORK THAN YOU THINK.

It takes me roughly 15 hours to make each 3-4 minute video that you see pop up on your newsfeed every day (idea creation, scripting, scouting locations, meeting locals, shooting, editing, uploading)...

I work 7 days a week, 365 days a year -- even on holidays, days when I'm flying over an ocean (like today) and when I am sick.  I guess you can call it an addition, and I am not planning to stop making daily travel videos until I step foot in my 197th country (hopefully in January 2020!).

If you are also a video maker, then you will feel me on constant struggles and pressure that we go through to deliver compelling stories.   It's not easy, and it does take a certain person who is able (and willing) to push themselves mentally and physically on a daily basis.    

And while it may seem like I am complaining -- that is not the case.  I love my job and I cannot imagine doing anything else!  I have found my niche, my voice, and my happiness with showing you all the world through my lens!

If you are reading this right now, I want to say thank you for joining me on this wild adventure.  Bigger and better things to come, I promise!  #Pakistan #Afghanistan #Iraq

Instagram @drewbinsky.  Thank you Michael Makes Films for helping me shoot this video together.


FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
drew (at) drewbinsky (dot) com",2019-03-19T14:00:03Z,256,False,,,,180061,8457,813,https://i.ytimg.com/vi/SQQy11h-Pf8/maxresdefault.jpg
oJKAgk3rkNQ,https://www.youtube.com/watch?v=oJKAgk3rkNQ,3 Most Stunning Islands in the PHILIPPINES,"► SUBSCRIBE for daily travel videos: http://bit.ly/2hyQnZ1
► INSTAGRAM? Join me @drewbinsky!

With 7,641 islands to choose from, THE PHILIPPINES has no shortage of stunning beaches, crystal-clear sea water and addicting tropical vibes.    The Philippines country is the definition of paradise. 

And after spending almost a year of my life traveling across dozens of islands, I find these 3 to be the most beautiful :)  

PALAWAN, SIQUIJOR, SIARGAO

Which islands do you think are the best? Comment below!

Instagram @drewbinsky.  Huge thanks to @MichaelMakesFilms for the drone shots and edits.

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
drew (at) drewbinsky (dot) com",2019-03-18T14:06:41Z,96,False,,,,45377,2036,271,https://i.ytimg.com/vi/oJKAgk3rkNQ/maxresdefault.jpg
XIhJD0-3rHQ,https://www.youtube.com/watch?v=XIhJD0-3rHQ,What Do FILIPINOS Think About THE PHILIPPINES?,"► SUBSCRIBE for daily travel videos: http://bit.ly/2hyQnZ1
► INSTAGRAM? Join me @drewbinsky!

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
drew (at) drewbinsky (dot) com",2019-03-17T13:00:03Z,178,False,,,,54516,2274,385,https://i.ytimg.com/vi/XIhJD0-3rHQ/maxresdefault.jpg
AdCZP7oJ528,https://www.youtube.com/watch?v=AdCZP7oJ528,Her Name is Kevin | Filipino Transgender,"Today I want to introduce you to Kevin, a transgender woman from the Philippines who is a frontrunner in representing the LGBT community.

Despite living in a Catholic-dominated country, Kevin has gained a lot of attention for winning the most prestigious transgender beauty pageant in the world.  She is also the first transgender to represent a huge global brand that caters only to women.

I met up with Kevin today to learn more about her inspiring story. Follow her on Instagram @KevinBalot to stay updated with her journey. Also, her YouTube is linked below:

https://m.youtube.com/thegirlnamedkevin/

QUESTION: How is the LGBT progress in your country?  Here in the Philippines, it is becoming more widely accepted, and I'm happy to see these positive changes.

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
team (at) drewbinsky (dot) com",2019-03-15T16:04:37Z,196,False,,,,265383,6107,1354,https://i.ytimg.com/vi/AdCZP7oJ528/maxresdefault.jpg
4z7L96l1WU0,https://www.youtube.com/watch?v=4z7L96l1WU0,They Are Living in a Graveyard | Manila South Cemetery,"► SUBSCRIBE for daily travel videos: http://bit.ly/2hyQnZ1
► INSTAGRAM? Join me @drewbinsky!

You may not believe what I am about to tell you.

I recently heard about Manila's South Cemetery, where a community of  ~100 families are living literally in between tombs of dead bodies.  

Today, we ventured out there with only our iPhones and an Osmo pocket, and here is what I witnessed.  

What are your thoughts on this?  Do you think these people should be allowed to settle in this cemetery?

If you're on Instagram, that's where I upload my best behind-the-scenes stories @drewbinsky

Upcoming travels: Philippines, Pakistan, Norway, Afghanistan

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
drew (at) drewbinsky (dot) com",2019-03-14T16:49:55Z,215,False,,,,120544,3100,337,https://i.ytimg.com/vi/4z7L96l1WU0/maxresdefault.jpg
8HxYx7uhHW0,https://www.youtube.com/watch?v=8HxYx7uhHW0,"How I'll Visit My Final 36 Countries (Money, Flights, Visas)","MABUHAY from the Philippines!  I'm so happy to be back in my favorite country for the 32nd time -- and we've decided to make a new ""home base"" here for the next 6 weeks!  

I have now visited 161 countries, which means that I have 36 left to complete my lifelong goal of visiting every country in the world.  

2019 will be the year that I (hopefully) get to step foot in my 197th country, but it's going to be a loooong, tedious, and exciting journey to get there. 

This video explains some of the challenges that I will face as I plan to enter some of the most difficult and least visited countries in the world. 

Instagram @drewbinsky.  Upcoming travels: Pakistan, Norway, Afghanistan

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
team (at) drewbinsky (dot) com",2019-03-13T15:16:32Z,139,False,,,,234877,8252,1031,https://i.ytimg.com/vi/8HxYx7uhHW0/maxresdefault.jpg
Mar036Gt56A,https://www.youtube.com/watch?v=Mar036Gt56A,He Climbed Everest WITH NO LEGS,"► SUBSCRIBE for daily travel videos: http://bit.ly/2hyQnZ1
► INSTAGRAM? Join me @drewbinsky!

Today I am excited to share with you the story of Adam, who is a paraplegic hiker from Malaysia.   He got polio at a young age and became paralyzed from the waist down, but it never stopped him from living a normal life and pursuing his dreams. 

He is a recent college graduate, a motivational speaker and is the first person in history to summit Mount Everest Base Camp without using legs.   He crawled all the way up with his arms.

Here is Adam's full story. Share if you feel inspired!

Instagram @drewbinsky.  Thanks Michael (IG @MichaelMakesFilms) for the shots. 

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
drew (at) drewbinsky (dot) com",2019-03-12T15:00:03Z,171,False,,,,96589,3812,412,https://i.ytimg.com/vi/Mar036Gt56A/maxresdefault.jpg
dUML7m0ouP8,https://www.youtube.com/watch?v=dUML7m0ouP8,Entering Asia's Most Underrated City (Kuala Lumpur),"I'm back in Malaysia's capital for a 4th time and I'm just loving life!  I've actually spent the last week here with Deanna and Michael, and this city has grown a LOT of me since my first visit in 2013.   

Unfortunately, Kuala Lumpur gets overlooked by its neighbors of Bangkok, Singapore and Hong Kong.

But I'm here to tell you that K.L. is a fascinating, vibrant and tasty city that doesn't get nearly the credit it deserves!

Share this video if you love KL :)

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
team (at) drewbinsky (dot) com",2019-03-11T15:24:36Z,180,False,,,,911862,28177,4860,https://i.ytimg.com/vi/dUML7m0ouP8/maxresdefault.jpg
4PbzrgwCuzQ,https://www.youtube.com/watch?v=4PbzrgwCuzQ,Language Has No Barriers (Deaf Friendship),"► SUBSCRIBE for daily travel videos: http://bit.ly/2hyQnZ1
► INSTAGRAM? Join me @drewbinsky

This is a very touching story about one of the strongest friendships I've ever witnessed -- between a girl named Amni and a girl named Chia Wei, who come from the amazing country of Malaysia.

Amni was born with about a 60% hearing loss, but Chia Wei didn't know it until the girls were 21 years old, when Amni had gone almost completely deaf.   As a linguistics major, Chia Wei was already learning sign language (before she knew that Amni was deaf)... and the rest is history :)

I hope you enjoy this video as much as I enjoyed meeting these girls and hearing their story in real life!

Instagram @drewbinsky.  Thanks for the shots, Michael (IG: @MichaelMakesFilms)

FIND ME ON SOCIAL MEDIA:
►FB: https://www.facebook.com/drewbinsky/ (I post daily videos there too!)
►IG: https://www.instagram.com/drewbinsky/
►TW: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME: 
drew (at) drewbinsky (dot) com",2019-03-10T15:00:01Z,134,False,,,,50398,2091,159,https://i.ytimg.com/vi/4PbzrgwCuzQ/maxresdefault.jpg
